"Reviewed_by_Group_Name","Date","searchtext","Parcel_ID","address","address_ver","address_rev","Property_Type","Other_Please_elaborate","General_Property_Information","X_of_Stories","X_1_Minor_Defects_check_all_th.MIN_NP","X_1_Minor_Defects_check_all_th.MIN_RFSWY","X_1_Minor_Defects_check_all_th.MIN_RFTILE","X_1_Minor_Defects_check_all_th.MIN_FOUND","X_1_Minor_Defects_check_all_th.MIN_WINDDO","X_1_Minor_Defects_check_all_th.MIN_WINDPAN","X_1_Minor_Defects_check_all_th.MIN_UNFINW","X_1_Minor_Defects_check_all_th.MIN_MISSDA","X_1_Minor_Defects_check_all_th.MIN_INSUL","X_1_Minor_Defects_check_all_th.MIN_ROT","X_1_Minor_Defects_check_all_th.MIN_RAILS","X_1_Minor_Defects_check_all_th.MIN_PORCH","X_1_Minor_Defects_check_all_th.MIN_PORJUNK","X_1_Minor_Defects_check_all_th.MIN_CHIMN","X_1_Minor_Defects_check_all_th.MIN_PAINT","X_1_Minor_Defects_check_all_th.MIN_GUTTER","X_2_Major_Defects_check_all_th.MAJ_NP","X_2_Major_Defects_check_all_th.MAJ_RFSWY","X_2_Major_Defects_check_all_th.MAJ_RFTILE","X_2_Major_Defects_check_all_th.MAJ_FOUND","X_2_Major_Defects_check_all_th.MAJ_WINDDO","X_2_Major_Defects_check_all_th.MAJ_SIDING","X_2_Major_Defects_check_all_th.MAJ_ROT","X_2_Major_Defects_check_all_th.MAJ_PORCH","X_2_Major_Defects_check_all_th.MAJ_CHIMN","X_3_Yard.YARD_SATIS","X_3_Yard.YARD_MOW","X_3_Yard.YARD_OVRGR","X_3_Yard.YARD_VHINOP","X_3_Yard.YARD_VHPARK","X_3_Yard.YARD_GRCOV","X_3_Yard.YARD_MAJCL","X_4_General_Condition_Aesthetic","X_5_Comments","Attach_a_picture_of_the_proper_1","Attach_a_picture_of_the_proper_2","Attach_a_picture_of_the_proper_3","Attach_a_picture_of_the_proper_4","start","end","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes","X_version","X_duration","X_submitted_by","ParcelID"
"Sadie",2016-12-22,"50018","M0050018","545 N BROAD STREET","Yes",NA,"VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","True","False","False","False","False","False","Good",NA,NA,NA,NA,NA,2016-12-22 09:57:53,2016-12-22 09:58:22,"uuid:cd794df6-b101-48c6-b74d-650cd433b5f3","cd794df6-b101-48c6-b74d-650cd433b5f3","2016-12-22T14:58:55",NA,NA,201606011515,29,"communitymapuga","M0050018"
"Sadie",2016-12-22,"50022","M0050022","0 N BROAD STREET","Yes",NA,"VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","Good",NA,NA,NA,NA,NA,2016-12-22 09:58:24,2016-12-22 09:58:46,"uuid:709fc95f-879d-4fbd-b203-7a52255b1929","709fc95f-879d-4fbd-b203-7a52255b1929","2016-12-22T14:58:56",NA,NA,201606011515,22,"communitymapuga","M0050022"
"Sadie",2016-12-22,"50012","M0050012","565 N BROAD STREET","Yes",NA,"VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","Good",NA,NA,NA,NA,NA,2016-12-22 09:59:12,2016-12-22 09:59:35,"uuid:6d9374be-7b6b-42c3-af04-64f57dd2b58e","6d9374be-7b6b-42c3-af04-64f57dd2b58e","2016-12-22T14:59:39",NA,NA,201606011515,23,"communitymapuga","M0050012"
"Sadie",2016-12-22,"50026","M0050026A00","540 N MIDLAND AVE","Yes",NA,"VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","Good",NA,NA,NA,NA,NA,2016-12-22 10:03:04,2016-12-22 10:03:42,"uuid:87be0ac9-383b-4ea2-b80a-5c68df8a0d1f","87be0ac9-383b-4ea2-b80a-5c68df8a0d1f","2016-12-22T15:07:28",NA,NA,201606011515,38,"communitymapuga","M0050026A00"
"Sadie",2016-12-22,"50034","M0050034D00","119 MORROW STREET","Yes",NA,"VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","Good",NA,NA,NA,NA,NA,2016-12-22 10:03:49,2016-12-22 10:04:34,"uuid:323ed664-eb65-485b-b4f6-b67b493eafed","323ed664-eb65-485b-b4f6-b67b493eafed","2016-12-22T15:07:29",NA,NA,201606011515,45,"communitymapuga","M0050034D00"
"Sadie",2016-12-22,"50034","M0050034","120 DEAN STREET","Yes",NA,"VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","Good",NA,NA,NA,NA,NA,2016-12-22 10:04:44,2016-12-22 10:05:10,"uuid:9349d5b1-40b5-4b92-b10c-aa4ca2602f70","9349d5b1-40b5-4b92-b10c-aa4ca2602f70","2016-12-22T15:07:29",NA,NA,201606011515,26,"communitymapuga","M0050034"
"Sadie",2016-12-22,"50034","M0050034A00","114 DEAN STREET","Yes",NA,"VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","Good",NA,NA,NA,NA,NA,2016-12-22 10:05:17,2016-12-22 10:05:40,"uuid:784831ce-97ae-4d9c-bb04-3c17e9f2effd","784831ce-97ae-4d9c-bb04-3c17e9f2effd","2016-12-22T15:07:29",NA,NA,201606011515,23,"communitymapuga","M0050034A00"
"Sadie",2016-12-22,"50028","M0050028","546 N MIDLAND AVE","Yes",NA,"VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","Good",NA,NA,NA,NA,NA,2016-12-22 10:06:01,2016-12-22 10:06:24,"uuid:d97d900a-807b-4516-9f7a-c6f1611ec98a","d97d900a-807b-4516-9f7a-c6f1611ec98a","2016-12-22T15:07:30",NA,NA,201606011515,23,"communitymapuga","M0050028"
"Sadie",2016-12-22,"50031","M0050031","101 DEAN STREET","Yes",NA,"VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","Good",NA,NA,NA,NA,NA,2016-12-22 10:06:32,2016-12-22 10:07:00,"uuid:cb47b883-2cf6-4516-a9b4-6ea367e2a8f6","cb47b883-2cf6-4516-a9b4-6ea367e2a8f6","2016-12-22T15:07:30",NA,NA,201606011515,28,"communitymapuga","M0050031"
"Sadie",2016-12-22,"50023","M0050023","530 N MIDLAND AVE","Yes",NA,"VACANT",NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True","False","False","False","False","False","False","Fair",NA,NA,NA,NA,NA,2016-12-22 10:07:49,2016-12-22 10:08:21,"uuid:5750fbd5-e30a-4e5d-bcf0-dce322b087fb","5750fbd5-e30a-4e5d-bcf0-dce322b087fb","2016-12-22T15:08:28",NA,NA,201606011515,32,"communitymapuga","M0050023"
"YAB",2016-12-22,"0120121","M0120121","317 BOLD SPRINGS AVENUE","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","True","False","False","False","True","False","True","False","False","False","False","True","False","False","True","False","True","False","False","True","False","False","False","False","False","False","True","False","True","False","True","Fair",NA,"http://classic.ona.io/api/v1/files/3324616?filename=communitymapuga/attachments/1482422532493.jpg",NA,NA,NA,2016-12-22 10:19:57,2016-12-22 11:02:21,"uuid:7d39f7bc-de7e-428d-8b90-8d2851e43d60","7d39f7bc-de7e-428d-8b90-8d2851e43d60","2016-12-22T18:01:39",NA,NA,201606011515,2544,"communitymapuga","M0120121"
"YAB",2016-12-22,"0120119","M0120119","327 BOLD SPRINGS AVENUE","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","Good",NA,"http://classic.ona.io/api/v1/files/3324617?filename=communitymapuga/attachments/1482422856606.jpg",NA,NA,NA,2016-12-22 11:02:45,2016-12-22 11:07:41,"uuid:92962b14-b259-4298-bad1-ff5c3f152424","92962b14-b259-4298-bad1-ff5c3f152424","2016-12-22T18:01:42",NA,NA,201606011515,296,"communitymapuga","M0120119"
"YAB",2016-12-22,"0130058","M0130058","300 TURNER STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","Fair","No Address Number Found","http://classic.ona.io/api/v1/files/3324618?filename=communitymapuga/attachments/1482423256664.jpg","http://classic.ona.io/api/v1/files/3324619?filename=communitymapuga/attachments/1482423266325.jpg",NA,NA,2016-12-22 11:07:44,2016-12-22 11:14:30,"uuid:8319cb31-cf39-407e-9084-9426fe0f9fa7","8319cb31-cf39-407e-9084-9426fe0f9fa7","2016-12-22T18:01:47",NA,NA,201606011515,406,"communitymapuga","M0130058"
"YAB",2016-12-22,"0120117","M0120117","335 BOLD SPRINGS AVENUE","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324621?filename=communitymapuga/attachments/1482423503139.jpg","http://classic.ona.io/api/v1/files/3324620?filename=communitymapuga/attachments/1482423511191.jpg",NA,NA,2016-12-22 11:14:32,2016-12-22 11:18:36,"uuid:a197fdb5-d2f2-45a1-a9de-70f3e400ea87","a197fdb5-d2f2-45a1-a9de-70f3e400ea87","2016-12-22T18:01:50",NA,NA,201606011515,244,"communitymapuga","M0120117"
"YAB",2016-12-22,"0120122","M0120122","302 N MADISON AVENUE","Yes",NA,"SF_NOGAR",NA,"FOR_SALE","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","Good","Sidewalk needs repair","http://classic.ona.io/api/v1/files/3324622?filename=communitymapuga/attachments/1482423855135.jpg",NA,NA,NA,2016-12-22 11:19:04,2016-12-22 11:24:18,"uuid:ebbde75b-68b5-49b8-af92-e58e8f0723ea","ebbde75b-68b5-49b8-af92-e58e8f0723ea","2016-12-22T18:01:54",NA,NA,201606011515,314,"communitymapuga","M0120122"
"YAB",2016-12-22,"0120126","M0120126","322 N MADISON AVENUE","Yes",NA,"SF_GAR",NA,"OCCUP","one","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324623?filename=communitymapuga/attachments/1482425097445.jpg",NA,NA,NA,2016-12-22 11:25:27,2016-12-22 11:45:02,"uuid:126a035a-0764-431c-9390-97d3cd47c930","126a035a-0764-431c-9390-97d3cd47c930","2016-12-22T18:01:55",NA,NA,201606011515,1175,"communitymapuga","M0120126"
"YAB",2016-12-22,"0120125","M0120125","316 N MADISON AVENUE","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324624?filename=communitymapuga/attachments/1482425278858.jpg","http://classic.ona.io/api/v1/files/3324625?filename=communitymapuga/attachments/1482425288305.jpg",NA,NA,2016-12-22 11:46:00,2016-12-22 11:48:15,"uuid:fe057800-b480-459c-bdbc-97bc400c73eb","fe057800-b480-459c-bdbc-97bc400c73eb","2016-12-22T18:01:58",NA,NA,201606011515,135,"communitymapuga","M0120125"
"YAB",2016-12-22,"120093","M0120093","327 N MADISON AVENUE","Yes",NA,"SF_NOGAR",NA,"UNKNOWN","one","False","False","False","False","False","False","False","False","False","False","True","False","False","False","True","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324626?filename=communitymapuga/attachments/1482421981481.jpg",NA,NA,NA,2016-12-22 10:19:57,2016-12-22 10:53:15,"uuid:34374f8c-b8aa-4cdf-b29f-a6377c70d967","34374f8c-b8aa-4cdf-b29f-a6377c70d967","2016-12-22T18:01:59",NA,NA,201606011515,1998,"communitymapuga","M0120093"
"YAB",2016-12-22,"0120124","M0120124","310 N MADISON AVENUE","Yes",NA,"SF_NOGAR",NA,"OCCUP","two","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324627?filename=communitymapuga/attachments/1482425517852.jpg",NA,NA,NA,2016-12-22 11:48:18,2016-12-22 11:52:06,"uuid:725558b8-6e1f-4fe3-acf5-eea6ecd4e3df","725558b8-6e1f-4fe3-acf5-eea6ecd4e3df","2016-12-22T18:02:01",NA,NA,201606011515,228,"communitymapuga","M0120124"
"YAB",2016-12-22,"0120123","M0120123","306 N MADISON AVENUE","Yes",NA,"SF_GAR",NA,"OCCUP","two","False","False","False","True","False","False","False","False","False","True","True","False","False","False","True","True","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324628?filename=communitymapuga/attachments/1482425733342.jpg",NA,NA,NA,2016-12-22 11:52:27,2016-12-22 11:55:40,"uuid:2d52b768-7f75-4ade-b311-b7f18ab72445","2d52b768-7f75-4ade-b311-b7f18ab72445","2016-12-22T18:02:02",NA,NA,201606011515,193,"communitymapuga","M0120123"
"yab",2016-12-22,"120128","M0120128","328 N MADISON AVENUE","Yes",NA,"SF_GAR",NA,"OCCUP","one","False","False","False","True","False","False","False","False","False","False","True","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324629?filename=communitymapuga/attachments/1482422170653.jpg",NA,NA,NA,2016-12-22 10:53:47,2016-12-22 10:56:16,"uuid:35fff0a5-787d-421d-9082-a3a99f5eef89","35fff0a5-787d-421d-9082-a3a99f5eef89","2016-12-22T18:02:03",NA,NA,201606011515,149,"communitymapuga","M0120128"
"YAB",2016-12-22,"0110215","M0110215","422 MAPLE WAY","No","423 Maple Way","SF_NOGAR",NA,"UNKNOWN","one","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324630?filename=communitymapuga/attachments/1482427820346.jpg",NA,NA,NA,2016-12-22 12:17:05,2016-12-22 12:30:26,"uuid:1911564b-a6b7-4275-96f4-8acac9051ba6","1911564b-a6b7-4275-96f4-8acac9051ba6","2016-12-22T18:02:03",NA,NA,201606011515,801,"communitymapuga","M0110215"
"Yab",2016-12-22,"120127","M0120127","326 N MADISON AVENUE","Yes",NA,"SF_GAR",NA,"OCCUP","one","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324631?filename=communitymapuga/attachments/1482422298159.jpg",NA,NA,NA,2016-12-22 10:56:28,2016-12-22 10:58:22,"uuid:f19e7c23-f9ab-44bd-b706-c4f0974c0732","f19e7c23-f9ab-44bd-b706-c4f0974c0732","2016-12-22T18:02:06",NA,NA,201606011515,114,"communitymapuga","M0120127"
"Yab",2016-12-22,"120092","M0120092","329 N MADISON AVENUE","Yes",NA,"SF_GAR",NA,"OCCUP","one","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324632?filename=communitymapuga/attachments/1482422450327.jpg","http://classic.ona.io/api/v1/files/3324634?filename=communitymapuga/attachments/1482422459647.jpg","http://classic.ona.io/api/v1/files/3324633?filename=communitymapuga/attachments/1482422470659.jpg",NA,2016-12-22 10:59:09,2016-12-22 11:01:15,"uuid:a5e30ec9-9bdd-4dcb-b410-a6b783088eb2","a5e30ec9-9bdd-4dcb-b410-a6b783088eb2","2016-12-22T18:02:10",NA,NA,201606011515,126,"communitymapuga","M0120092"
"Yab",2016-12-22,"120125","M0120125","316 N MADISON AVENUE","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324635?filename=communitymapuga/attachments/1482422641280.jpg",NA,NA,NA,2016-12-22 11:01:18,2016-12-22 11:04:08,"uuid:0876ff84-09a3-45a8-99b6-e89ce009fcb7","0876ff84-09a3-45a8-99b6-e89ce009fcb7","2016-12-22T18:02:15",NA,NA,201606011515,170,"communitymapuga","M0120125"
"Yab",2016-12-22,"120124","M0120124","310 N MADISON AVENUE","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","True","False","False","False","False","False","False","False","True","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324636?filename=communitymapuga/attachments/1482422761831.jpg","http://classic.ona.io/api/v1/files/3324637?filename=communitymapuga/attachments/1482422770632.jpg","http://classic.ona.io/api/v1/files/3324638?filename=communitymapuga/attachments/1482422780002.jpg",NA,2016-12-22 11:04:44,2016-12-22 11:06:22,"uuid:9a28483b-b2b4-40e9-976d-bd4688976a5b","9a28483b-b2b4-40e9-976d-bd4688976a5b","2016-12-22T18:02:20",NA,NA,201606011515,98,"communitymapuga","M0120124"
"Yab",2016-12-22,"120123","M0120123","306 N MADISON AVENUE","Yes",NA,"SF_GAR",NA,"OCCUP","one","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324639?filename=communitymapuga/attachments/1482422899160.jpg","http://classic.ona.io/api/v1/files/3324640?filename=communitymapuga/attachments/1482422915439.jpg",NA,NA,2016-12-22 11:06:25,2016-12-22 11:08:39,"uuid:63f281ef-5c1b-46f5-9956-7f7e34f6069b","63f281ef-5c1b-46f5-9956-7f7e34f6069b","2016-12-22T18:02:24",NA,NA,201606011515,134,"communitymapuga","M0120123"
"YAB",2016-12-22,"120170","M0120170","239 E MARABLE STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","True","False","False","True","True","False","False","False","False","False","False","False","True","True","True","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","True","Fair","Weed growing on house
","http://classic.ona.io/api/v1/files/3324641?filename=communitymapuga/attachments/1482422084003.jpg",NA,NA,NA,2016-12-22 10:46:51,2016-12-22 10:54:50,"uuid:23db7fa5-bfe6-4114-b2f5-eac45c10da7d","23db7fa5-bfe6-4114-b2f5-eac45c10da7d","2016-12-22T18:02:27",NA,NA,201606011515,479,"communitymapuga","M0120170"
"Yab",2016-12-22,"120122","M0120122","302 N MADISON AVENUE","Yes",NA,"SF_NOGAR",NA,"FOR_SALE","two","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324642?filename=communitymapuga/attachments/1482422999610.jpg","http://classic.ona.io/api/v1/files/3324643?filename=communitymapuga/attachments/1482423007165.jpg",NA,NA,2016-12-22 11:08:58,2016-12-22 11:10:10,"uuid:4f69aa32-87e5-466e-9f60-90116c66ec00","4f69aa32-87e5-466e-9f60-90116c66ec00","2016-12-22T18:02:29",NA,NA,201606011515,72,"communitymapuga","M0120122"
"12017",2016-12-22,"120171","M0120171","301 E MARABLE STREET","Yes",NA,"SF_NOGAR",NA,"VACANT1","one","False","False","False","False","True","True","True","False","False","False","False","False","False","False","True","True","False","True","False","False","False","False","False","True","False","False","True","False","False","False","True","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324644?filename=communitymapuga/attachments/1482422338306.jpg",NA,NA,NA,2016-12-22 10:54:58,2016-12-22 10:59:07,"uuid:acb25be1-de8b-4d9f-b819-5601d0871fdc","acb25be1-de8b-4d9f-b819-5601d0871fdc","2016-12-22T18:02:30",NA,NA,201606011515,249,"communitymapuga","M0120171"
"Yab",2016-12-22,"120169","M0120169","235 E MARABLE STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","Fair","The 235 house Is a good house seems to be in good shape but has minor issue. Mainly the roof minor dry rot the windows are a little rusty","http://classic.ona.io/api/v1/files/3324645?filename=communitymapuga/attachments/1482422754404.jpg",NA,NA,NA,2016-12-22 11:01:16,2016-12-22 11:06:03,"uuid:9e9efe4a-9be1-4471-8106-5c4085118920","9e9efe4a-9be1-4471-8106-5c4085118920","2016-12-22T18:02:31",NA,NA,201606011515,287,"communitymapuga","M0120169"
"YAB",2016-12-22,"0120089","M0120089","343 N MADISON AVENUE","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","True","False","True","True","True","Fair","Fairly good ","http://classic.ona.io/api/v1/files/3324646?filename=communitymapuga/attachments/1482423171549.jpg",NA,NA,NA,2016-12-22 11:06:09,2016-12-22 11:12:56,"uuid:b84e8fe2-4099-4aa9-bad5-2f4eef2b66e9","b84e8fe2-4099-4aa9-bad5-2f4eef2b66e9","2016-12-22T18:02:33",NA,NA,201606011515,407,"communitymapuga","M0120089"
"Yab",2016-12-22,"120121","M0120121","317 BOLD SPRINGS AVENUE","Yes",NA,"SF_NOGAR",NA,"UNKNOWN","one","False","False","False","False","False","False","False","False","False","False","True","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","True","Poor",NA,"http://classic.ona.io/api/v1/files/3324647?filename=communitymapuga/attachments/1482424789714.jpg","http://classic.ona.io/api/v1/files/3324649?filename=communitymapuga/attachments/1482424796530.jpg","http://classic.ona.io/api/v1/files/3324648?filename=communitymapuga/attachments/1482424810957.jpg",NA,2016-12-22 11:37:15,2016-12-22 11:40:13,"uuid:bae6e376-1d19-4636-8269-9b671cb1a3a2","bae6e376-1d19-4636-8269-9b671cb1a3a2","2016-12-22T18:02:34",NA,NA,201606011515,178,"communitymapuga","M0120121"
"YAB",2016-12-22,"120090","M0120090","339 N MADISON AVENUE","Yes",NA,"VACANT",NA,"VACANT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","True","False","False","False","True","True","Poor","Major dry rot
Cracked and broken windows 
Chipped paint everywhere
Roof is terrible 
","http://classic.ona.io/api/v1/files/3324650?filename=communitymapuga/attachments/1482423566218.jpg",NA,NA,NA,2016-12-22 11:13:00,2016-12-22 11:19:38,"uuid:a103d97a-eacc-44ba-b1e1-fb9d57f3b4d0","a103d97a-eacc-44ba-b1e1-fb9d57f3b4d0","2016-12-22T18:02:35",NA,NA,201606011515,398,"communitymapuga","M0120090"
"YAB",2016-12-22,"120091","M0120091","335 N MADISON AVENUE","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","True","False","False","False","True","False","False","False","False","True","True","False","False","False","False","False","False","False","False","True","False","False","False","False","True","True","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324651?filename=communitymapuga/attachments/1482423727537.jpg",NA,NA,NA,2016-12-22 11:20:14,2016-12-22 11:22:16,"uuid:36b1df14-9bb4-45fd-89f3-67a5d92a9462","36b1df14-9bb4-45fd-89f3-67a5d92a9462","2016-12-22T18:02:38",NA,NA,201606011515,122,"communitymapuga","M0120091"
"Yab",2016-12-22,"120149","M0120149","309 TURNER STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","True","False","False","True","True","False","False","False","False","True","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","True","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324653?filename=communitymapuga/attachments/1482425172760.jpg","http://classic.ona.io/api/v1/files/3324654?filename=communitymapuga/attachments/1482425178750.jpg","http://classic.ona.io/api/v1/files/3324652?filename=communitymapuga/attachments/1482425184041.jpg",NA,2016-12-22 11:41:34,2016-12-22 11:46:31,"uuid:11e5e2bd-0884-482d-b2f2-1006600815b2","11e5e2bd-0884-482d-b2f2-1006600815b2","2016-12-22T18:02:39",NA,NA,201606011515,297,"communitymapuga","M0120149"
"Yab",2016-12-22,"120116","M0120116","339 BOLD SPRINGS AVENUE","Yes",NA,"VACANT",NA,"VACANT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","False","False","False","True","False","Fair","Looks like its apart of 335","http://classic.ona.io/api/v1/files/3324655?filename=communitymapuga/attachments/1482425342081.jpg","http://classic.ona.io/api/v1/files/3324657?filename=communitymapuga/attachments/1482425352863.jpg","http://classic.ona.io/api/v1/files/3324656?filename=communitymapuga/attachments/1482425383517.jpg",NA,2016-12-22 11:48:02,2016-12-22 11:49:46,"uuid:fb2c7232-7274-48fd-ac79-8d1f75df78a0","fb2c7232-7274-48fd-ac79-8d1f75df78a0","2016-12-22T18:02:46",NA,NA,201606011515,104,"communitymapuga","M0120116"
"Yab",2016-12-22,"120117","M0120117","335 BOLD SPRINGS AVENUE","Yes",NA,"SF_NOGAR",NA,"OCCUP","two","False","False","False","True","False","False","True","False","False","False","True","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","True","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324659?filename=communitymapuga/attachments/1482425510347.jpg","http://classic.ona.io/api/v1/files/3324660?filename=communitymapuga/attachments/1482425515113.jpg","http://classic.ona.io/api/v1/files/3324658?filename=communitymapuga/attachments/1482425523396.jpg",NA,2016-12-22 11:49:49,2016-12-22 11:54:13,"uuid:6be93fbc-9369-403c-b301-8cf82c62527e","6be93fbc-9369-403c-b301-8cf82c62527e","2016-12-22T18:02:52",NA,NA,201606011515,264,"communitymapuga","M0120117"
